,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether,USDT,tether,36787,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,66197977707.857895,68158976391.28422,,3,,,,2022-07-31T01:15:00.000Z,1.0002762279078703,57029058150.82427,-19.9572,0.00537861,0.00310246,0.02434839,0.13202994,0.09429656,0.00907253,66216263436.745384,6.0326,68177803802.74,,2022-07-31T01:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-07-31 01:18:19.158751
3,3408,USD Coin,USDC,usd-coin,4987,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54457563253.423294,54457563253.423294,,4,,,,2022-07-31T01:15:00.000Z,0.9998259613348353,6334329579.093363,-25.6508,0.01066453,0.0074193,-0.01053801,-0.03364392,-0.02969113,-0.03574264,54448085531.80654,4.9597,54448085531.81,,2022-07-31T01:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-07-31 01:18:19.158751
4,1839,BNB,BNB,bnb,1041,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-07-31T01:15:00.000Z,290.066956837457,1563269929.9704475,-40.1267,0.57195447,-1.67690561,11.93094256,29.59351401,-10.197284,-25.9554059,46798608348.86656,4.2635,58013391367.49,,2022-07-31T01:15:00.000Z,,,,,,2022-07-31 01:18:19.158751
5,52,XRP,XRP,xrp,780,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,6,,,,2022-07-31T01:16:00.000Z,0.3914927189404319,1802241401.2479186,8.6691,0.76131982,6.21478031,8.61208092,18.25693529,-7.6758643,-36.9446815,18925972129.62598,1.7254,39149271894.04,,2022-07-31T01:16:00.000Z,,,,,,2022-07-31 01:18:19.158751
6,2010,Cardano,ADA,cardano,526,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34512850428.993,,7,,,,2022-07-31T01:15:00.000Z,0.5270452542126814,1226338929.548577,-20.3411,0.2387494,1.00792704,1.48601993,13.00620733,-15.50198898,-33.76590247,17884779168.3912,1.6301,23717036439.57,,2022-07-31T01:15:00.000Z,,,,,,2022-07-31 01:18:19.158751
7,4687,Binance USD,BUSD,binance-usd,4177,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17858623534.199257,17858623534.199257,,8,,,,2022-07-31T01:16:00.000Z,0.9982191844805031,6445766548.300098,-26.1018,-0.21524044,-0.15901925,-0.12536386,-0.16586888,-0.37312114,-0.11151775,17826820620.2527,1.6241,17826820620.25,,2022-07-31T01:16:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-07-31 01:18:19.158751
8,5426,Solana,SOL,solana,352,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,346159855.553455,511616946.142289,,9,,,,2022-07-31T01:15:00.000Z,43.584106750913854,1971095400.7741208,-1.9922,-0.34027133,3.41524308,9.01811728,25.73917341,-4.78453118,-51.77850249,15087068097.322702,1.3751,22298367596.24,,2022-07-31T01:15:00.000Z,,,,,,2022-07-31 01:18:19.158751
9,74,Dogecoin,DOGE,dogecoin,514,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-07-31T01:16:00.000Z,0.06986565063314361,756693628.8830271,9.8511,0.32374298,0.73440665,2.57871107,3.77907244,-19.31729722,-47.58028746,9269129267.808542,0.8443,9269129267.81,,2022-07-31T01:16:00.000Z,,,,,,2022-07-31 01:18:19.158751
10,6636,Polkadot,DOT,polkadot-new,369,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,7498112453.441746,,2022-07-31T01:16:00.000Z,8.286399475087503,826264160.2534908,0.8187,0.74574819,0.50450859,12.67740475,16.06754933,-19.60185814,-46.76873983,8183476717.067665,0.746,9142413306.12,,2022-07-31T01:16:00.000Z,,,,,,2022-07-31 01:18:19.158751
11,3890,Polygon,MATIC,polygon,432,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8034803942.62,10000000000.0,,12,,,,2022-07-31T01:15:00.000Z,0.9600745224077087,939588896.6422944,-34.4505,3.34121467,2.32262303,11.34968049,96.39993717,44.32440873,-13.7766145,7714010557.8504715,0.7032,9600745224.08,,2022-07-31T01:15:00.000Z,,,,,,2022-07-31 01:18:19.158751
12,4943,Dai,DAI,multi-collateral-dai,1050,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7468095794.669696,7468095794.669696,,13,,,,2022-07-31T01:15:00.000Z,0.9995664207620589,442831399.12392706,-34.8241,0.01505256,0.0364808,-0.01358948,-0.08297931,-0.05542492,-0.06494589,7464857783.386172,0.6801,7464857783.39,,2022-07-31T01:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-07-31 01:18:19.158751
13,5805,Avalanche,AVAX,avalanche,290,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284322581.1395335,404229626.49901325,,14,,,,2022-07-31T01:15:00.000Z,24.303887456575655,749032676.2070212,-17.6993,0.3405268,-1.25648646,2.85659346,39.48782245,-9.3281643,-59.55087886,6910144013.378323,0.6294,17498798968.73,,2022-07-31T01:15:00.000Z,,,,,,2022-07-31 01:18:19.158751
14,7083,Uniswap,UNI,uniswap,391,2020-09-17T00:00:00.000Z,"['decentralized-exchange', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'bnb-chain']",1000000000.0,744862663.9699464,1000000000.0,,15,,,1.01912295,2022-07-31T01:15:00.000Z,8.81056573385993,319154871.1062739,-25.0727,-0.2641133,-1.16968568,26.0151024,74.64250975,53.70738524,22.83697726,6562661463.605233,0.5983,8810565733.86,6439518883.56659,2022-07-31T01:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2022-07-31 01:18:19.158751
0,1,Bitcoin,BTC,bitcoin,9648,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19107981.0,19107981.0,,1,,,,2022-07-31T01:19:00.000Z,23731.61604884906,28100919350.761497,-20.9557,0.26107571,-0.4963858,5.23366153,16.89812736,-25.61254191,-38.62950905,453463268560.70294,41.3292,498363937025.83,,2022-07-31T01:19:00.000Z,,,,,,2022-07-31 01:19:19.570500
1,1027,Ethereum,ETH,ethereum,5869,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121765573.5615,121765573.5615,,2,,,,2022-07-31T01:18:00.000Z,1704.3701890412208,15312522380.796873,-32.5302,0.52089532,-0.89294172,9.12786506,56.48297508,-12.61839126,-40.0853516,207533613629.72644,18.9149,207533613629.73,,2022-07-31T01:18:00.000Z,,,,,,2022-07-31 01:19:19.570500
2,825,Tether,USDT,tether,36787,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,66197977707.857895,68158976391.28422,,3,,,,2022-07-31T01:18:00.000Z,1.0002705460173442,56996989072.070915,-19.995,0.00330221,-0.0001887,0.02596382,0.13013179,0.09499335,0.00923154,66215887307.083,6.035,68177416530.89,,2022-07-31T01:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-07-31 01:19:19.570500
3,3408,USD Coin,USDC,usd-coin,4987,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54457563253.423294,54457563253.423294,,4,,,,2022-07-31T01:18:00.000Z,0.9998279359350083,6318924539.728286,-25.7709,-0.01800921,0.01058364,-0.01346595,-0.03964546,-0.03071514,-0.03538585,54448193063.72037,4.9629,54448193063.72,,2022-07-31T01:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-07-31 01:19:19.570500
4,1839,BNB,BNB,bnb,1041,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-07-31T01:18:00.000Z,290.17244620767866,1563021811.6683586,-40.1202,0.60663929,-1.50672668,12.02628999,29.4469686,-10.19043993,-25.86967018,46815627714.932236,4.2668,58034489241.54,,2022-07-31T01:18:00.000Z,,,,,,2022-07-31 01:19:19.570500
5,52,XRP,XRP,xrp,780,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,6,,,,2022-07-31T01:19:00.000Z,0.3921563376178299,1805523591.2467027,8.958,0.9484258,6.47704633,8.27186732,18.47680291,-7.53269824,-36.77630608,18958053514.50365,1.7283,39215633761.78,,2022-07-31T01:19:00.000Z,,,,,,2022-07-31 01:19:19.570500
6,2010,Cardano,ADA,cardano,526,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34512850428.993,,7,,,,2022-07-31T01:18:00.000Z,0.5271304215555463,1225748836.8800228,-20.274,0.31522802,1.17692584,1.12442747,13.02571473,-15.51582305,-33.72214281,17887669241.126553,1.6303,23720868970.0,,2022-07-31T01:18:00.000Z,,,,,,2022-07-31 01:19:19.570500
7,4687,Binance USD,BUSD,binance-usd,4177,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17858623534.199257,17858623534.199257,,8,,,,2022-07-31T01:18:00.000Z,0.9981906269393496,6443146740.005427,-26.1362,-0.21571266,-0.15893748,-0.12838861,-0.18139591,-0.37800565,-0.11028562,17826310621.87618,1.6247,17826310621.88,,2022-07-31T01:18:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-07-31 01:19:19.570500
8,5426,Solana,SOL,solana,352,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,346159855.553455,511616946.142289,,9,,,,2022-07-31T01:18:00.000Z,43.51838433657305,1971340837.7731278,-1.9428,-0.57943719,3.49788506,8.9297445,25.77819328,-4.94156937,-51.84102836,15064317635.867865,1.373,22264742895.32,,2022-07-31T01:18:00.000Z,,,,,,2022-07-31 01:19:19.570500
9,74,Dogecoin,DOGE,dogecoin,514,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-07-31T01:19:00.000Z,0.06986709414623499,756389522.864096,9.8155,0.24211942,0.8326147,2.32011753,3.72279079,-19.33700495,-47.54249359,9269320779.793652,0.8449,9269320779.79,,2022-07-31T01:19:00.000Z,,,,,,2022-07-31 01:19:19.570500
10,6636,Polkadot,DOT,polkadot-new,369,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,7496050441.919708,,2022-07-31T01:19:00.000Z,8.284120681417772,825064126.0058343,0.5868,0.70166887,0.59071191,12.31741852,16.11933593,-19.63415538,-46.7391314,8181226227.576384,0.7458,9139899105.16,,2022-07-31T01:19:00.000Z,,,,,,2022-07-31 01:19:19.570500
11,3890,Polygon,MATIC,polygon,432,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8034803942.62,10000000000.0,,12,,,,2022-07-31T01:18:00.000Z,0.9625685237704535,941237199.3120203,-34.1976,3.63946399,2.71092655,11.58831362,97.01219385,44.58886279,-13.61088204,7734049369.832753,0.7051,9625685237.7,,2022-07-31T01:18:00.000Z,,,,,,2022-07-31 01:19:19.570500
12,4943,Dai,DAI,multi-collateral-dai,1050,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7468095794.669696,7468095794.669696,,13,,,,2022-07-31T01:18:00.000Z,0.9995909577992502,443278872.0556055,-34.7619,-0.00655399,0.03583168,-0.009909,-0.08673588,-0.08161325,-0.03659709,7465041028.330434,0.6804,7465041028.33,,2022-07-31T01:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-07-31 01:19:19.570500
13,5805,Avalanche,AVAX,avalanche,290,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284322581.1395335,404229626.49901325,,14,,,,2022-07-31T01:18:00.000Z,24.30974905709036,748843382.7729156,-17.6529,0.34883455,-1.01780777,2.91295201,40.07856248,-9.37973478,-59.51943247,6911810598.766273,0.63,17503019321.11,,2022-07-31T01:18:00.000Z,,,,,,2022-07-31 01:19:19.570500
14,7083,Uniswap,UNI,uniswap,391,2020-09-17T00:00:00.000Z,"['decentralized-exchange', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'bnb-chain']",1000000000.0,744862663.9699464,1000000000.0,,15,,,1.01979343,2022-07-31T01:18:00.000Z,8.816362255588816,318790780.98072505,-25.0999,-0.31494552,-0.84883061,26.15030417,74.98827195,53.70708844,22.94044506,6566979076.221971,0.5987,8816362255.59,6439518883.56659,2022-07-31T01:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2022-07-31 01:19:19.570500
0,1,Bitcoin,BTC,bitcoin,9648,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19107981.0,19107981.0,,1,,,,2022-07-31T01:19:00.000Z,23731.61604884906,28100919350.761497,-20.9557,0.26107571,-0.4963858,5.23366153,16.89812736,-25.61254191,-38.62950905,453463268560.70294,41.3292,498363937025.83,,2022-07-31T01:19:00.000Z,,,,,,2022-07-31 01:20:19.928609
1,1027,Ethereum,ETH,ethereum,5869,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121765573.5615,121765573.5615,,2,,,,2022-07-31T01:18:00.000Z,1704.3701890412208,15312522380.796873,-32.5302,0.52089532,-0.89294172,9.12786506,56.48297508,-12.61839126,-40.0853516,207533613629.72644,18.9149,207533613629.73,,2022-07-31T01:18:00.000Z,,,,,,2022-07-31 01:20:19.928609
2,825,Tether,USDT,tether,36787,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,66197977707.857895,68158976391.28422,,3,,,,2022-07-31T01:18:00.000Z,1.0002705460173442,56996989072.070915,-19.995,0.00330221,-0.0001887,0.02596382,0.13013179,0.09499335,0.00923154,66215887307.083,6.035,68177416530.89,,2022-07-31T01:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-07-31 01:20:19.928609
3,3408,USD Coin,USDC,usd-coin,4987,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54457563253.423294,54457563253.423294,,4,,,,2022-07-31T01:18:00.000Z,0.9998279359350083,6318924539.728286,-25.7709,-0.01800921,0.01058364,-0.01346595,-0.03964546,-0.03071514,-0.03538585,54448193063.72037,4.9629,54448193063.72,,2022-07-31T01:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-07-31 01:20:19.928609
4,1839,BNB,BNB,bnb,1041,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-07-31T01:18:00.000Z,290.17244620767866,1563021811.6683586,-40.1202,0.60663929,-1.50672668,12.02628999,29.4469686,-10.19043993,-25.86967018,46815627714.932236,4.2668,58034489241.54,,2022-07-31T01:18:00.000Z,,,,,,2022-07-31 01:20:19.928609
